country_release,language,filming_location,year_release,director_gender,director_country,director_year_birth,company_city,founded,company_type,actor_education,actor_gender,actor_nationality,roletype,actor_year_birth
FRANCE,MULTILINGUAL,AUSTRALIA,0.868,M,AUSTRALIA,0.809,LOS_ANGELES,0.222,FILM_PRODUCTION,INCOMP-SCNDRY,FEMALE,AMERICAN,DOCTOR,0.717
FRANCE,MULTILINGUAL,AUSTRALIA,0.868,M,AUSTRALIA,0.809,LOS_ANGELES,0.222,FILM_PRODUCTION,COMP-SCNDRY,MALE,SCOTISH,JEDI,0.75
FRANCE,MULTILINGUAL,AUSTRALIA,0.868,M,AUSTRALIA,0.809,LOS_ANGELES,0.222,FILM_PRODUCTION,HIGHER,MALE,COLOMBIAN,ASSISTANT,0.692
USA,ENGLISH,USA,0.566,M,USA,0.638,LOS_ANGELES,0,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,ARTIST,0.608
USA,ENGLISH,USA,0.566,M,USA,0.638,LOS_ANGELES,0,PRODUCTION_&_DISTRIBUTION,INCOMP-SCNDRY,FEMALE,ENGLISH,ARTIST,0.558
UK,BILINGUAL,GREECE,0.961,F,ENGLAND,0.755,LOS_ANGELES,0,FILM_DISTRIBUTION,COMP-SCNDRY,FEMALE,AMERICAN,WIFE,0.567
UK,BILINGUAL,GREECE,0.961,F,ENGLAND,0.755,LOS_ANGELES,0,FILM_DISTRIBUTION,HIGHER,MALE,IRISH,OO7,0.6
UK,BILINGUAL,GREECE,0.961,F,ENGLAND,0.755,LOS_ANGELES,0,FILM_DISTRIBUTION,COMP-SCNDRY,FEMALE,AMERICAN,DAUGHTER,0.867
SPAIN,BILINGUAL,UK,0.908,M,USA,0.564,BURBANK,0.061,FILM_PRODUCTION,HIGHER,MALE,SCOTISH,CONVICT,0.733
SPAIN,BILINGUAL,UK,0.908,M,USA,0.564,BURBANK,0.061,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,AMERICAN,YOUNG_WOMAN,0.875
SPAIN,BILINGUAL,UK,0.908,M,USA,0.564,BURBANK,0.061,FILM_PRODUCTION,HIGHER,MALE,AMERICAN,FATHER,0.767
USA,ENGLISH,USA,0.645,M,USA,0.436,LOS_ANGELES,0,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,SCIENTIST,0.642
USA,ENGLISH,USA,0.645,M,USA,0.436,LOS_ANGELES,0,PRODUCTION_&_DISTRIBUTION,HIGHER,FEMALE,AMERICAN,TEENAGER,0.633
USA,ENGLISH,USA,0.645,M,USA,0.436,LOS_ANGELES,0,PRODUCTION_&_DISTRIBUTION,HIGHER,MALE,AMERICAN,FATHER,0.533
USA,MULTILINGUAL,CZECH_REPUBLIC,0.645,M,CZECH_REPUBLIC,0.489,BURBANK,0.606,FILM_PRODUCTION,HIGHER,MALE,AMERICAN,PROFESSOR,0.483
USA,MULTILINGUAL,CZECH_REPUBLIC,0.645,M,CZECH_REPUBLIC,0.489,BURBANK,0.606,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,ARTIST,0.6
USA,MULTILINGUAL,CZECH_REPUBLIC,0.645,M,CZECH_REPUBLIC,0.489,BURBANK,0.606,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,AMERICAN,YOUNG_WOMAN,0.675
USA,ENGLISH,USA,0.868,M,USA,0.766,BURBANK,0.061,FILM_PRODUCTION,INCOMP-SCNDRY,MALE,AMERICAN,DETECTIVE,0.75
USA,ENGLISH,USA,0.868,M,USA,0.766,BURBANK,0.061,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,AMERICAN,GIRLFRIEND,0.733
USA,ENGLISH,USA,0.737,M,USA,0.638,BURBANK,0.535,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,CRIMINAL,0.65
USA,ENGLISH,USA,0.737,M,USA,0.638,BURBANK,0.535,FILM_PRODUCTION,HIGHER,FEMALE,AMERICAN,GIRLFRIEND,0.667
USA,BILINGUAL,USA,0.553,M,ENGLAND,0.564,LOS_ANGELES,0,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,ARTIST,0.608
USA,BILINGUAL,USA,0.553,M,ENGLAND,0.564,LOS_ANGELES,0,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,FEMALE,AMERICAN,ARTIST,0.533
USA,ENGLISH,USA,0.592,M,USA,0.628,LOS_ANGELES,0,FILM_DISTRIBUTION,INCOMP-SCNDRY,FEMALE,ENGLISH,ARTIST,0.558
USA,ENGLISH,USA,0.592,M,USA,0.628,LOS_ANGELES,0,FILM_DISTRIBUTION,INCOMP-SCNDRY,MALE,AMERICAN,ARTIST,0.258
USA,ENGLISH,USA,0.618,F,USA,0.681,LOS_ANGELES,0,PRODUCTION_&_DISTRIBUTION,HIGHER,FEMALE,AMERICAN,QUEEN,0.642
USA,ENGLISH,USA,0.618,F,USA,0.681,LOS_ANGELES,0,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,ENGLISH,STUDENT,0.65
USA,ENGLISH,USA,0.618,F,USA,0.681,LOS_ANGELES,0,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,FEMALE,AMERICAN,MOTHER,0.592
USA,MULTILINGUAL,GERMANY,0.487,M,USA,0.436,LOS_ANGELES,0.697,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,AMERICAN,ARTIST,0.542
USA,MULTILINGUAL,GERMANY,0.487,M,USA,0.436,LOS_ANGELES,0.697,FILM_PRODUCTION,HIGHER,MALE,ENGLISH,AGENT,0.508
USA,ENGLISH,ARGENTINA,0.803,M,ENGLAND,0.617,BURBANK,0.778,FILM_PRODUCTION,INCOMP-SCNDRY,FEMALE,AMERICAN,WIFE,0.642
USA,ENGLISH,ARGENTINA,0.803,M,ENGLAND,0.617,BURBANK,0.778,FILM_PRODUCTION,HIGHER,MALE,ENGLISH,ARTIST,0.55
USA,ENGLISH,ARGENTINA,0.803,M,ENGLAND,0.617,BURBANK,0.778,FILM_PRODUCTION,HIGHER,MALE,SPANISH,ACTIVIST,0.658
USA,ENGLISH,USA,0.645,M,ENGLAND,0.617,BURBANK,0.061,FILM_PRODUCTION,INCOMP-SCNDRY,MALE,AMERICAN,ARTIST,0.642
USA,ENGLISH,USA,0.645,M,ENGLAND,0.617,BURBANK,0.061,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,AMERICAN,ARTIST,0.65
USA,ENGLISH,USA,0.645,M,ENGLAND,0.617,BURBANK,0.061,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,ARTIST,0.633
USA,ENGLISH,USA,0.645,M,ENGLAND,0.617,BURBANK,0.061,FILM_PRODUCTION,INCOMP-SCNDRY,MALE,AMERICAN,FATHER,0.483
USA,BILINGUAL,USA,0.921,M,USA,0.819,NEW_JERSEY,0.03,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,PUERTO_RICAN,VILLAIN,0.775
USA,BILINGUAL,USA,0.921,M,USA,0.819,NEW_JERSEY,0.03,PRODUCTION_&_DISTRIBUTION,HIGHER,FEMALE,AMERICAN,WIFE,0.808
USA,BILINGUAL,USA,0.921,M,USA,0.819,NEW_JERSEY,0.03,PRODUCTION_&_DISTRIBUTION,HIGHER,FEMALE,AMERICAN,ARTIST,0.792
USA,BILINGUAL,USA,0.921,M,USA,0.819,NEW_JERSEY,0.03,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,CYBORG,0.642
USA,ENGLISH,USA,0.855,M,ENGLAND,0.809,BURBANK,0.727,FILM_PRODUCTION,HIGHER,FEMALE,AMERICAN,DAUGHTER,0.792
USA,ENGLISH,USA,0.855,M,ENGLAND,0.809,BURBANK,0.727,FILM_PRODUCTION,HIGHER,MALE,AMERICAN,FIREFIGHTER,0.592
USA,ENGLISH,USA,0.855,M,ENGLAND,0.809,BURBANK,0.727,FILM_PRODUCTION,COMP-SCNDRY,MALE,AUSTRALIAN,BOYFRIEND,0.767
CANADA,ENGLISH,USA,0.855,M,USA,0.755,LOS_ANGELES,0.121,FILM_PRODUCTION,HIGHER,MALE,AMERICAN,ARTIST,0.725
CANADA,ENGLISH,USA,0.855,M,USA,0.755,LOS_ANGELES,0.121,FILM_PRODUCTION,HIGHER,FEMALE,AMERICAN,DOCTOR,0.633
CANADA,ENGLISH,USA,0.855,M,USA,0.755,LOS_ANGELES,0.121,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,AMERICAN,GIRLFRIEND,0.817
UK,MULTILINGUAL,USA,0.211,M,USA,0.181,LOS_ANGELES,0.121,PRODUCTION_&_DISTRIBUTION,INCOMP-SCNDRY,MALE,AMERICAN,ARTIST,0.258
UK,MULTILINGUAL,USA,0.211,M,USA,0.181,LOS_ANGELES,0.121,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,FEMALE,FRENCH,YOUNG_WOMAN,0.417
AUSTRALIA,ENGLISH,ISRAEL,0.5,M,CANADA,0.426,LOS_ANGELES,0,FILM_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,JESUS_CRIST,0.517
AUSTRALIA,ENGLISH,ISRAEL,0.5,M,CANADA,0.426,LOS_ANGELES,0,FILM_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,JUDAS,0.533
AUSTRALIA,ENGLISH,ISRAEL,0.5,M,CANADA,0.426,LOS_ANGELES,0,FILM_DISTRIBUTION,COMP-SCNDRY,FEMALE,AMERICAN,MARY,0.583
FRANCE,BILINGUAL,FRANCE,0.882,M,FRANCE,0.862,PARIS,0.838,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,FRENCH,WIFE,0.3
FRANCE,BILINGUAL,FRANCE,0.882,M,FRANCE,0.862,PARIS,0.838,FILM_PRODUCTION,INCOMP-SCNDRY,FEMALE,FRENCH,VAMPIRE,0.517
FRANCE,BILINGUAL,FRANCE,0.882,M,FRANCE,0.862,PARIS,0.838,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,FRENCH,RELATIVE,0.683
FRANCE,BILINGUAL,FRANCE,0.882,M,FRANCE,0.862,PARIS,0.838,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,FRENCH,DAUGHTER,0.567
FRANCE,FRENCH,FRANCE,0.947,M,FRANCE,0.894,PARIS,0.838,FILM_PRODUCTION,COMP-SCNDRY,MALE,FRENCH,BOYFRIEND,0.85
FRANCE,FRENCH,FRANCE,0.947,M,FRANCE,0.894,PARIS,0.838,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,FRENCH,GIRLFRIEND,0.817
FRANCE,FRENCH,FRANCE,0.947,M,FRANCE,0.894,PARIS,0.838,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,FRENCH,FRIEND,0.817
UK,ENGLISH,ENGLAND,0.526,M,AUSTRALIA,0.628,LOS_ANGELES,0.222,FILM_PRODUCTION,HIGHER,MALE,ENGLISH,VILLAIN,0.542
UK,ENGLISH,ENGLAND,0.526,M,AUSTRALIA,0.628,LOS_ANGELES,0.222,FILM_PRODUCTION,HIGHER,FEMALE,AMERICAN,DOCTOR,0.542
USA,ENGLISH,USA,0.895,M,CANADA,0.649,LOS_ANGELES,0.222,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,AMERICAN,ARTIST,0.842
USA,ENGLISH,USA,0.895,M,CANADA,0.649,LOS_ANGELES,0.222,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,STUDENT,0.808
USA,ENGLISH,USA,0.895,M,CANADA,0.649,LOS_ANGELES,0.222,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,AMERICAN,YOUNG_WOMAN,0.825
CANADA,ENGLISH,CANADA,0.895,M,USA,0.606,BURBANK,0.727,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,CON_ARTIST,0.675
CANADA,ENGLISH,CANADA,0.895,M,USA,0.606,BURBANK,0.727,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,AMERICAN,YOUNG_WOMAN,0.725
CANADA,ENGLISH,CANADA,0.895,M,USA,0.606,BURBANK,0.727,FILM_PRODUCTION,COMP-SCNDRY,MALE,CANADIAN,POLITICIAN,0.567
USA,ENGLISH,USA,0.25,M,USA,0.106,LOS_ANGELES,0.222,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,AMERICAN,ARTIST,0.225
USA,ENGLISH,USA,0.25,M,USA,0.106,LOS_ANGELES,0.222,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,AMERICAN,ARTIST,0.375
USA,ENGLISH,USA,0.25,M,USA,0.106,LOS_ANGELES,0.222,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,PLAYBOY,0.367
USA,ENGLISH,USA,0.132,M,USA,0.106,LOS_ANGELES,0.222,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,AMERICAN,DAUGHTER,0.367
USA,ENGLISH,USA,0.132,M,USA,0.106,LOS_ANGELES,0.222,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,BOYFRIEND,0.233
USA,ENGLISH,USA,0.132,M,USA,0.106,LOS_ANGELES,0.222,FILM_PRODUCTION,COMP-SCNDRY,MALE,ARGENTINIAN,FATHER,0.308
USA,ENGLISH,USA,0.276,M,USA,0.138,LOS_ANGELES,0.192,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,BOYFRIEND,0.392
USA,ENGLISH,USA,0.276,M,USA,0.138,LOS_ANGELES,0.192,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,AMERICAN,GIRLFRIEND,0.425
USA,ENGLISH,USA,0.329,M,USA,0.138,LOS_ANGELES,0.192,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,ARTIST,0.45
USA,ENGLISH,USA,0.329,M,USA,0.138,LOS_ANGELES,0.192,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,AMERICAN,GIRLFRIEND,0.458
USA,ENGLISH,USA,0.342,M,USA,0.138,LOS_ANGELES,0.192,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,ARTIST,0.45
USA,ENGLISH,USA,0.342,M,USA,0.138,LOS_ANGELES,0.192,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,AMERICAN,GIRLFRIEND,0.475
USA,ENGLISH,USA,0.355,M,USA,0.138,LOS_ANGELES,0.192,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,ARTIST,0.45
USA,ENGLISH,USA,0.355,M,USA,0.138,LOS_ANGELES,0.192,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,AMERICAN,GIRLFRIEND,0.458
USA,ENGLISH,USA,0.289,M,USA,0.106,LOS_ANGELES,0.121,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,ARTIST,0.45
USA,ENGLISH,USA,0.368,M,USA,0.106,LOS_ANGELES,0.192,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,ARTIST,0.45
USA,ENGLISH,USA,0.368,M,USA,0.106,LOS_ANGELES,0.192,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,SWISS,ARTIST,0.458
USA,ENGLISH,USA,0.382,M,USA,0.319,LOS_ANGELES,0.121,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,ARTIST,0.45
USA,ENGLISH,USA,0.382,M,USA,0.319,LOS_ANGELES,0.121,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,FEMALE,SWEDISH,GIRLFRIEND,0.5
USA,ENGLISH,USA,0.539,M,USA,0.415,BURBANK,0.061,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,AMERICAN,ARTIST,0.508
USA,ENGLISH,USA,0.539,M,USA,0.415,BURBANK,0.061,FILM_PRODUCTION,HIGHER,MALE,AMERICAN,WORKER,0.458
USA,ENGLISH,USA,0.539,M,USA,0.415,BURBANK,0.061,FILM_PRODUCTION,HIGHER,MALE,AMERICAN,DETECTIVE,0.525
USA,ENGLISH,USA,0.434,M,USA,0.138,LOS_ANGELES,0.121,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,ARTIST,0.45
USA,ENGLISH,USA,0.434,M,USA,0.138,LOS_ANGELES,0.121,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,FEMALE,AMERICAN,GIRLFRIEND,0.458
USA,ENGLISH,USA,0.434,M,USA,0.138,LOS_ANGELES,0.121,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,FEMALE,SWISS,ARTIST,0.458
USA,ENGLISH,USA,0.434,M,USA,0.138,LOS_ANGELES,0.121,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,ARTIST,0.45
USA,ENGLISH,USA,0.434,M,USA,0.138,LOS_ANGELES,0.121,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,FEMALE,AMERICAN,WORKER,0.492
USA,ENGLISH,USA,0.434,M,USA,0.138,LOS_ANGELES,0.121,PRODUCTION_&_DISTRIBUTION,HIGHER,MALE,AMERICAN,FRIEND,0.442
USA,ENGLISH,USA,0.25,M,USA,0.181,LOS_ANGELES,0.121,PRODUCTION_&_DISTRIBUTION,INCOMP-SCNDRY,MALE,AMERICAN,ARTIST,0.258
USA,ENGLISH,USA,0.25,M,USA,0.181,LOS_ANGELES,0.121,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,WORKER,0.292
USA,ENGLISH,USA,0.25,M,USA,0.181,LOS_ANGELES,0.121,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,FEMALE,AMERICAN,GIRLFRIEND,0.333
FRANCE,BILINGUAL,FRANCE,0.303,M,USA,0.181,LOS_ANGELES,0.121,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,FEMALE,FRENCH,YOUNG_WOMAN,0.417
FRANCE,BILINGUAL,FRANCE,0.303,M,USA,0.181,LOS_ANGELES,0.121,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,FRENCH,PLAYBOY,0.333
UK,ENGLISH,USA,0.882,M,AUSTRALIA,0.809,BURBANK,0.556,PRODUCTION_&_DISTRIBUTION,HIGHER,FEMALE,AMERICAN,FAN,0.558
UK,ENGLISH,USA,0.882,M,AUSTRALIA,0.809,BURBANK,0.556,PRODUCTION_&_DISTRIBUTION,HIGHER,MALE,ENGLISH,KING,0.65
UK,ENGLISH,USA,0.882,M,AUSTRALIA,0.809,BURBANK,0.556,PRODUCTION_&_DISTRIBUTION,HIGHER,MALE,ENGLISH,ARTIST,0.55
UK,ENGLISH,USA,0.882,M,AUSTRALIA,0.809,BURBANK,0.556,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,FEMALE,AMERICAN,DAUGHTER,0.775
USA,ENGLISH,ENGLAND,0.632,F,USA,0.596,SANTA_MONICA,0.071,FILM_DISTRIBUTION,COMP-SCNDRY,FEMALE,AMERICAN,ARTIST,0.508
USA,ENGLISH,ENGLAND,0.632,F,USA,0.596,SANTA_MONICA,0.071,FILM_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,FRIEND,0.592
USA,ENGLISH,ENGLAND,0.632,F,USA,0.596,SANTA_MONICA,0.071,FILM_DISTRIBUTION,COMP-SCNDRY,FEMALE,AMERICAN,FIANCEE,0.6
USA,ENGLISH,USA,0.803,F,USA,0.596,BURBANK,0.061,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,ARTIST,0.775
USA,ENGLISH,USA,0.803,F,USA,0.596,BURBANK,0.061,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,AMERICAN,GIRLFRIEND,0.733
USA,ENGLISH,USA,0.803,F,USA,0.596,BURBANK,0.061,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,VOICE,0.575
USA,ENGLISH,USA,0.263,M,USA,0.266,LOS_ANGELES,0.121,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,REPORTER,0.283
USA,ENGLISH,USA,0.263,M,USA,0.266,LOS_ANGELES,0.121,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,FEMALE,AMERICAN,GIRLFRIEND,0.425
USA,ENGLISH,USA,0.263,M,USA,0.266,LOS_ANGELES,0.121,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,FRIEND,0.275
USA,ENGLISH,USA,0.263,M,USA,0.266,LOS_ANGELES,0.121,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,FEMALE,AMERICAN,DAUGHTER,0.3
USA,ENGLISH,USA,0.276,M,USA,0.266,LOS_ANGELES,0.121,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,CRIMINAL,0.183
USA,ENGLISH,USA,0.276,M,USA,0.266,LOS_ANGELES,0.121,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,FEMALE,AMERICAN,WIFE,0.4
USA,ENGLISH,USA,0.276,M,USA,0.266,LOS_ANGELES,0.121,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,REPORTER,0.283
USA,ENGLISH,USA,0.276,M,USA,0.266,LOS_ANGELES,0.121,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,FEMALE,AMERICAN,DAUGHTER,0.3
USA,ENGLISH,USA,0.382,M,USA,0.266,LOS_ANGELES,0.121,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,FEMALE,AMERICAN,GIRLFRIEND,0.425
USA,ENGLISH,USA,0.382,M,USA,0.266,LOS_ANGELES,0.121,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,FIANCE,0.433
USA,ENGLISH,USA,0.382,M,USA,0.266,LOS_ANGELES,0.121,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,ARTIST,0.167
USA,ENGLISH,USA,0.697,M,USA,0.755,LOS_ANGELES,0.121,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,CRIMINAL,0.667
USA,ENGLISH,USA,0.697,M,USA,0.755,LOS_ANGELES,0.121,FILM_PRODUCTION,COMP-SCNDRY,MALE,DENISH,STUDENT,0.642
USA,ENGLISH,USA,0.697,M,USA,0.755,LOS_ANGELES,0.121,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,AMERICAN,ARTIST,0.725
USA,ENGLISH,USA,0.276,M,USA,0,LOS_ANGELES,0.222,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,HUSBAND,0.333
USA,ENGLISH,USA,0.276,M,USA,0,LOS_ANGELES,0.222,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,AMERICAN,WIFE,0.442
USA,ENGLISH,USA,0.276,M,USA,0,LOS_ANGELES,0.222,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,CRIMINAL,0.308
USA,ENGLISH,USA,0.605,M,USA,0.436,LOS_ANGELES,0.121,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,INSPECTOR,0.533
USA,ENGLISH,USA,0.605,M,USA,0.436,LOS_ANGELES,0.121,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,FEMALE,AMERICAN,TEACHER,0.558
USA,ENGLISH,USA,0.605,M,USA,0.436,LOS_ANGELES,0.121,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,FEMALE,AMERICAN,WIFE,0.567
USA,ENGLISH,USA,0.618,M,ENGLAND,0.298,LOS_ANGELES,0.222,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,AMERICAN,GIRLFRIEND,0.675
USA,ENGLISH,USA,0.618,M,ENGLAND,0.298,LOS_ANGELES,0.222,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,TEENAGER,0.667
USA,ENGLISH,USA,0.618,M,ENGLAND,0.298,LOS_ANGELES,0.222,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,CRIMINAL,0.658
USA,BILINGUAL,USA,0,M,USA,0.16,NEW_YORK_CITY,0.172,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,ARTIST,0.15
USA,BILINGUAL,USA,0,M,USA,0.16,NEW_YORK_CITY,0.172,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,FEMALE,AMERICAN,ARTIST,0.25
USA,BILINGUAL,USA,0,M,USA,0.16,NEW_YORK_CITY,0.172,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,HUSBAND,0.042
USA,BILINGUAL,USA,0.026,M,USA,0.16,NEW_YORK_CITY,0.172,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,ARTIST,0.15
USA,BILINGUAL,USA,0.026,M,USA,0.16,NEW_YORK_CITY,0.172,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,FEMALE,AMERICAN,ARTIST,0.25
USA,BILINGUAL,USA,0.026,M,USA,0.16,NEW_YORK_CITY,0.172,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,HUSBAND,0.042
FRANCE,FRENCH,SPAIN,0.829,M,FRANCE,0.67,PARIS,0.788,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,SPANISH,YOUNG_WOMAN,0.775
FRANCE,FRENCH,SPAIN,0.829,M,FRANCE,0.67,PARIS,0.788,FILM_PRODUCTION,COMP-SCNDRY,MALE,FRENCH,HERO,0.567
USA,MULTILINGUAL,USA,0.092,M,HUNGARY,0,BURBANK,0.061,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,LOVER,0.15
USA,MULTILINGUAL,USA,0.092,M,HUNGARY,0,BURBANK,0.061,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,SWEDISH,LOVER,0.283
USA,MULTILINGUAL,USA,0.868,M,USA,0.84,BURBANK,0.727,FILM_PRODUCTION,INCOMP-SCNDRY,MALE,AMERICAN,SOLDIER,0.758
USA,MULTILINGUAL,USA,0.868,M,USA,0.84,BURBANK,0.727,FILM_PRODUCTION,HIGHER,FEMALE,ENGLISH,NURSE,0.767
USA,MULTILINGUAL,USA,0.868,M,USA,0.84,BURBANK,0.727,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,SOLDIER,0.808
USA,ENGLISH,USA,0.303,M,ENGLAND,0.138,SANTA_ROSA,0.283,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,TEACHER,0.225
USA,ENGLISH,USA,0.303,M,ENGLAND,0.138,SANTA_ROSA,0.283,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,AMERICAN,VILLAIN,0.433
USA,ENGLISH,USA,0.303,M,ENGLAND,0.138,SANTA_ROSA,0.283,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,AMERICAN,YOUNG_WOMAN,0.342
BELGIUM,FRENCH,FRANCE,0.868,M,FRANCE,0.713,PARIS,0.838,FILM_PRODUCTION,INCOMP-SCNDRY,FEMALE,FRENCH,WORKER,0.792
USA,MULTILINGUAL,ITALY,0.803,M,ENGLAND,0.723,SANTA_MONICA,0.677,FILM_DISTRIBUTION,HIGHER,MALE,ENGLISH,PATIENT,0.675
USA,MULTILINGUAL,ITALY,0.803,M,ENGLAND,0.723,SANTA_MONICA,0.677,FILM_DISTRIBUTION,COMP-SCNDRY,FEMALE,FRENCH,NURSE,0.692
USA,MULTILINGUAL,ITALY,0.803,M,ENGLAND,0.723,SANTA_MONICA,0.677,FILM_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,SERGEANT,0.617
USA,ENGLISH,USA,0.671,M,ENGLAND,0.617,LOS_ANGELES,0,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,AGENT,0.675
